RowId,customerID,gender,SeniorCitizen,Partner,Supplementary Line,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6728-WYQBCMonth-to-monthBank transfer (automatic),6728-WYQBC,male,0,No,,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,n,Bank transfer (automatic),20.95,20.95,No
1269-FOYWNOne yearBank transfer (automatic),1269-FOYWN,male,0,Yes,,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,n,Bank transfer (automatic),20,860.85,No
9139-TWBASOne yearBank transfer (automatic),9139-TWBAS,f,0,Yes,,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,n,Bank transfer (automatic),47.85,1190.5,No
8780-RSYYUMonth-to-monthCredit card (automatic),8780-RSYYU,Female,0,No,,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.2,532.1,No
5366-OBVMRMonth-to-monthMailed check,5366-OBVMR,Female,0,Yes,,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,No
9965-YOKZBMonth-to-monthElectronic check,9965-YOKZB,Male,1,No,,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.85,790.15,Yes
9509-MPYODOne yearMailed check,9509-MPYOD,f,0,No,,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,n,Mailed check,20.75,700.45,No
0373-AIVNJOne yearMailed check,0373-AIVNJ,Male,0,No,,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,n,Mailed check,39.55,373,No
1043-UXOVOTwo yearCredit card (automatic),1043-UXOVO,Female,0,No,,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.15,7993.3,No
5895-QSXODMonth-to-monthMailed check,5895-QSXOD,Male,0,No,,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,n,Mailed check,70.05,657.5,No
5175-AOBHIMonth-to-monthMailed check,5175-AOBHI,Female,0,No,,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46,193.6,Yes
1360-XFJMROne yearCredit card (automatic),1360-XFJMR,Female,0,Yes,,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,No
8714-EUHJOMonth-to-monthElectronic check,8714-EUHJO,Female,0,Yes,,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,2995.45,Yes
0402-OAMENTwo yearBank transfer (automatic),0402-OAMEN,f,0,Yes,,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1709.1,No
0825-CPPQHTwo yearCredit card (automatic),0825-CPPQH,f,0,Yes,,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,n,Credit card (automatic),19.1,1372.45,No
0936-NQLJUTwo yearCredit card (automatic),0936-NQLJU,f,0,Yes,,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,n,Credit card (automatic),20.65,875.55,No
7762-URZQHTwo yearCredit card (automatic),7762-URZQH,male,0,Yes,,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,Yes
8563-IIOXKOne yearElectronic check,8563-IIOXK,male,0,Yes,,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,49.75,331.3,Yes
1813-JYWTOTwo yearBank transfer (automatic),1813-JYWTO,f,0,Yes,,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),80.45,5737.6,No
6892-XPFPUMonth-to-monthElectronic check,6892-XPFPU,male,1,Yes,,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,Yes
2296-DKZFPTwo yearBank transfer (automatic),2296-DKZFP,f,0,Yes,,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71,4386.2,No
8058-INTPHMonth-to-monthElectronic check,8058-INTPH,Female,0,No,,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.65,79.65,Yes
6833-JMZYPMonth-to-monthCredit card (automatic),6833-JMZYP,Female,0,No,,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94,1505.45,No
3563-SVYLGTwo yearCredit card (automatic),3563-SVYLG,Male,0,Yes,,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,4375.8,No
2481-SBOYWTwo yearCredit card (automatic),2481-SBOYW,Female,0,No,,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25,1498.35,No
3755-JBMNHMonth-to-monthBank transfer (automatic),3755-JBMNH,Male,1,Yes,,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,Yes
7228-OMTPNMonth-to-monthElectronic check,7228-OMTPN,Male,0,No,,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.45,370.65,Yes
2087-QAREYMonth-to-monthMailed check,2087-QAREY,Female,0,Yes,,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.7,1178.75,No
5393-RXQSZMonth-to-monthElectronic check,5393-RXQSZ,Male,0,No,,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.6,79.6,Yes
5510-BOIUJMonth-to-monthMailed check,5510-BOIUJ,Male,0,No,,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,19.25,Yes
9758-MFWGDOne yearBank transfer (automatic),9758-MFWGD,f,1,Yes,,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,One year,n,Bank transfer (automatic),29.9,1388.75,No
0875-CABNRMonth-to-monthCredit card (automatic),0875-CABNR,Female,1,No,,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.6,865.55,Yes
0795-XCCTETwo yearBank transfer (automatic),0795-XCCTE,Male,1,No,,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1809.35,No
9761-XUJWDMonth-to-monthBank transfer (automatic),9761-XUJWD,Male,0,No,,No,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,No
4213-HKBJOTwo yearCredit card (automatic),4213-HKBJO,f,0,No,,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,n,Credit card (automatic),25.7,826.1,No
8464-EETCQTwo yearCredit card (automatic),8464-EETCQ,Male,0,No,,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.8,1094.35,No
8132-YPVBXMonth-to-monthMailed check,8132-YPVBX,Female,0,No,,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.95,514.6,No
9391-YZEJWOne yearBank transfer (automatic),9391-YZEJW,Female,0,No,,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94,5757.2,No
0383-CLDDATwo yearCredit card (automatic),0383-CLDDA,Female,0,No,,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,No
4849-PYRLQTwo yearBank transfer (automatic),4849-PYRLQ,f,1,No,,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,n,Bank transfer (automatic),73.25,4054.2,No
1628-BIZYPMonth-to-monthElectronic check,1628-BIZYP,Male,0,No,,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85,85,No
9500-WBGRPTwo yearMailed check,9500-WBGRP,Male,0,No,,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.1,1268.85,No
5075-JSDKITwo yearElectronic check,5075-JSDKI,f,0,No,,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,n,Electronic check,24.45,1493.1,No
5377-NDTOUTwo yearMailed check,5377-NDTOU,Female,0,Yes,,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,n,Mailed check,91.05,6293.75,No
8364-TRMMKMonth-to-monthMailed check,8364-TRMMK,Female,0,No,,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,Yes
0916-KNFAJTwo yearMailed check,0916-KNFAJ,Male,0,Yes,,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.9,4226.7,No
3317-VLGQTMonth-to-monthElectronic check,3317-VLGQT,Female,0,Yes,,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,No
1260-TTRXIMonth-to-monthElectronic check,1260-TTRXI,Male,0,No,,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,Yes
3719-TDVQBTwo yearMailed check,3719-TDVQB,Female,1,Yes,,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,No
2925-VDZHYTwo yearCredit card (automatic),2925-VDZHY,Male,0,Yes,,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,No
4789-KWMXNOne yearCredit card (automatic),4789-KWMXN,Male,0,Yes,,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,Yes
2446-BEGGBMonth-to-monthElectronic check,2446-BEGGB,Female,1,No,,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes
1452-UZOSFTwo yearCredit card (automatic),1452-UZOSF,Male,0,Yes,,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,7548.6,No
4719-UMSIYMonth-to-monthMailed check,4719-UMSIY,M,0,No,,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,n,Mailed check,19.65,100.9,No
6418-PIQSPTwo yearMailed check,6418-PIQSP,Female,0,Yes,,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,n,Mailed check,81,4985.9,No
2578-JQPHZTwo yearBank transfer (automatic),2578-JQPHZ,Male,0,No,,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,No
5813-UECBUMonth-to-monthCredit card (automatic),5813-UECBU,Male,1,No,,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,Yes
0885-HMGPYTwo yearBank transfer (automatic),0885-HMGPY,Male,0,No,,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4237.5,No
6549-YMFAWMonth-to-monthMailed check,6549-YMFAW,M,1,Yes,,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.25,204.55,No
3736-BLEPAOne yearBank transfer (automatic),3736-BLEPA,Male,0,No,,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,2483.65,No
2081-KJSQFMonth-to-monthMailed check,2081-KJSQF,Male,0,No,,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No
1025-FALIXMonth-to-monthCredit card (automatic),1025-FALIX,Female,0,No,,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,No
1422-DGUBXOne yearElectronic check,1422-DGUBX,Male,0,Yes,,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.15,No
6332-FBZRIOne yearCredit card (automatic),6332-FBZRI,Male,0,Yes,,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,No
3798-EPWRRMonth-to-monthElectronic check,3798-EPWRR,female,1,No,,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,no,Electronic check,43.95,85.1,No
0298-XACETTwo yearMailed check,0298-XACET,Male,0,Yes,,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554,No
7301-ABVADTwo yearBank transfer (automatic),7301-ABVAD,Female,0,No,,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,n,Bank transfer (automatic),86.6,6350.5,No
7601-WFVZVMonth-to-monthMailed check,7601-WFVZV,Male,0,No,,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No
9494-MRNYXMonth-to-monthElectronic check,9494-MRNYX,Male,0,No,,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,no,Electronic check,75.05,786.3,No
6110-OHIHYMonth-to-monthElectronic check,6110-OHIHY,Male,0,No,,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,no,Electronic check,79.25,267.6,Yes
1794-SWWKLMonth-to-monthBank transfer (automatic),1794-SWWKL,Male,0,Yes,,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,No
1427-VERSMMonth-to-monthElectronic check,1427-VERSM,Female,0,Yes,,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5669.5,No
5129-JLPISMonth-to-monthElectronic check,5129-JLPIS,M,0,No,,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,2686.05,No
4990-ALDGWTwo yearMailed check,4990-ALDGW,Male,0,No,,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,no,Mailed check,20.75,1118.8,No
8347-GDTMPTwo yearCredit card (automatic),8347-GDTMP,F,0,Yes,,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,n,Credit card (automatic),19.45,1225.65,No
3978-YNKDDTwo yearCredit card (automatic),3978-YNKDD,Male,0,No,,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,no,Credit card (automatic),20.85,467.5,No
8402-OOOHJTwo yearMailed check,8402-OOOHJ,F,0,No,,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,n,Mailed check,20.65,835.15,No
8591-NXRCVMonth-to-monthBank transfer (automatic),8591-NXRCV,Female,0,No,,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.65,3090.65,No
8580-QVLOCTwo yearCredit card (automatic),8580-QVLOC,F,1,Yes,,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,n,Credit card (automatic),92.45,6440.25,Yes
2737-WFVYWMonth-to-monthElectronic check,2737-WFVYW,Female,0,No,,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,Yes
2509-TFPJUTwo yearCredit card (automatic),2509-TFPJU,Male,0,Yes,,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.75,1864.2,No
4011-ARPHKMonth-to-monthMailed check,4011-ARPHK,Male,0,No,,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.35,1411.35,No
4611-ANLQCOne yearElectronic check,4611-ANLQC,Female,0,Yes,,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,n,Electronic check,50.05,2911.5,No
2685-SREOMMonth-to-monthElectronic check,2685-SREOM,Female,0,Yes,,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,2368.4,Yes
9609-BENEAOne yearElectronic check,9609-BENEA,Male,0,Yes,,No,35,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,69,2441.7,No
7142-HVGBGMonth-to-monthElectronic check,7142-HVGBG,Male,1,Yes,,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103,4414.3,Yes
9504-YAZWBTwo yearMailed check,9504-YAZWB,Female,0,No,,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,n,Mailed check,20.25,1048.45,No
5306-BVTKJOne yearCredit card (automatic),5306-BVTKJ,Male,0,Yes,,Yes,48,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),55.8,2651.2,No
7693-LCKZLMonth-to-monthElectronic check,7693-LCKZL,Male,0,Yes,,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,385,Yes
9560-BBZXKTwo yearBank transfer (automatic),9560-BBZXK,Female,0,No,,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,n,Bank transfer (automatic),31.05,1126.35,No
5981-ZVXOTOne yearElectronic check,5981-ZVXOT,Female,1,No,,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.35,3726.15,No
9767-FFLEMMonth-to-monthCredit card (automatic),9767-FFLEM,Male,0,No,,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.5,2625.25,No
8637-XJIVRMonth-to-monthElectronic check,8637-XJIVR,Female,0,No,,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes
2181-UAESMMonth-to-monthElectronic check,2181-UAESM,M,0,No,,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,n,Electronic check,53.45,119.5,No
1131-QQZEBTwo yearBank transfer (automatic),1131-QQZEB,M,1,Yes,,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,n,Bank transfer (automatic),23.95,1756.2,No
6901-GOGZGTwo yearElectronic check,6901-GOGZG,male,0,No,,Yes,60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Y,Electronic check,84.95,4984.85,No
6469-MRVETOne yearElectronic check,6469-MRVET,M,0,Yes,,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,No
0581-BXBUBMonth-to-monthElectronic check,0581-BXBUB,female,1,No,,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,n,Electronic check,72.75,317.75,No
7273-TEFQDMonth-to-monthElectronic check,7273-TEFQD,M,1,No,,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,Yes
0867-MKZVYMonth-to-monthElectronic check,0867-MKZVY,female,0,Yes,,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,n,Electronic check,82.4,1592.35,Yes
9385-EHGDOTwo yearMailed check,9385-EHGDO,Female,0,Yes,,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,739.35,No
0533-BNWKFMonth-to-monthElectronic check,0533-BNWKF,Female,1,Yes,,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,Yes
1159-WFSGRMonth-to-monthElectronic check,1159-WFSGR,female,0,Yes,,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,n,Electronic check,20.4,321.4,No
1329-VHWNPMonth-to-monthBank transfer (automatic),1329-VHWNP,female,0,No,,No,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,n,Bank transfer (automatic),25.05,189.95,No
6778-YSNIHMonth-to-monthElectronic check,6778-YSNIH,Female,0,No,,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59,114.15,No
4636-QRJKYMonth-to-monthElectronic check,4636-QRJKY,Female,0,Yes,,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes
1403-GYAFUTwo yearCredit card (automatic),1403-GYAFU,M,0,Yes,,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,n,Credit card (automatic),20.05,1360.25,No
1478-VPOADMonth-to-monthElectronic check,1478-VPOAD,female,0,No,,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,n,Electronic check,43.8,43.8,No
6030-REHUXMonth-to-monthElectronic check,6030-REHUX,Female,1,Yes,,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.85,3204.4,No
8270-RKSAPMonth-to-monthElectronic check,8270-RKSAP,M,0,No,,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.5,597.9,No
2001-MCUUWTwo yearElectronic check,2001-MCUUW,M,0,No,,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,n,Electronic check,108.65,4903.2,No
5076-YVXCMMonth-to-monthBank transfer (automatic),5076-YVXCM,M,0,No,,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,n,Bank transfer (automatic),83.4,4149.45,No
2682-KEVRPOne yearMailed check,2682-KEVRP,Female,1,No,,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417,No
